journal,title,doi,url,github_url,source_file
Nature,Giant magnetocaloric effect and spin supersolid in a metallic dipolar magnet,10.1038/s41586-026-10144-z,https://doi.org/10.1038/s41586-026-10144-z,"Xu, L., Shi, X., Jiao, Y., Yang, J. & Wang, Z. SpinToolkit v.1.4.2. GitHub https://github.com/spintoolkit-dev/SpinToolkit_py (2026).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature,A cavity-array microscope for parallel single-atom interfacing,10.1038/s41586-025-10035-9,https://doi.org/10.1038/s41586-025-10035-9,"Palm, L. sloppy. GitHub https://github.com/lksplm/sloppy/ (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Quantitative mapping of pseudouridines in bacterial RNA,10.1038/s41467-026-70073-3,https://doi.org/10.1038/s41467-026-70073-3,"Sridhar, S. brc-parser. GitHub. https://github.com/sridhar0605/brc-parser (2024).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Plants,Root-knot nematode Meloidogyne incognita uses secondary-metabolite-mediated soil microbiome shifts to locate host plants,10.1038/s41477-025-02205-4,https://doi.org/10.1038/s41477-025-02205-4,Andrew S. et al. A quality control analysis tool for high throughput sequencing data. GitHub https://github.com/s-andrews/FastQC (2018).,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Photonics,Experimental memory control in continuous-variable optical quantum reservoir computing,10.1038/s41566-026-01880-9,https://doi.org/10.1038/s41566-026-01880-9,"Paparelle, I. et al. EQ15T/optical_qrc. GitHub https://github.com/EQ15T/optical_qrc (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Reaching elimination of onchocerciasis transmission with long-term vector control and ivermectin treatment in Togo,10.1038/s41467-025-67451-8,https://doi.org/10.1038/s41467-025-67451-8,"EPIONCHO-IBM. An individual-based, stochastic model of the Onchocerca volvulustransmission system. https://github.com/mrc-ide/EPIONCHO.IBM (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,HIV-seq reveals gene expression differences between HIV-transcribing cells from viremic and suppressed people with HIV,10.1038/s41467-026-68797-3,https://doi.org/10.1038/s41467-026-68797-3,Blighe K. kevinblighe/EnhancedVolcano [Internet]. 2024 [cited 2024 Sep 20]. Available from: https://github.com/kevinblighe/EnhancedVolcano.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Microbiology,Spatial transcriptomics maps host–gut microbiome biogeography at high resolution,10.1038/s41564-026-02286-7,https://doi.org/10.1038/s41564-026-02286-7,ST_BarcodeMap. GitHub http://github.com/STOmics/ST_BarcodeMap (2026).,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Microbiology,Spatial transcriptomics maps host–gut microbiome biogeography at high resolution,10.1038/s41564-026-02286-7,https://doi.org/10.1038/s41564-026-02286-7,slide–snake. GitHub https://github.com/mckellardw/slide_snake (2026).,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Light-induced assembly and repeatable actuation in Ca2+-driven chemomechanical protein networks,10.1038/s41467-026-69651-2,https://doi.org/10.1038/s41467-026-69651-2,"Tian, J. & other contributors. ReinforcementLearning.jl: A reinforcement learning package for the Julia programming language. GitHub https://github.com/JuliaReinforcementLearning/ReinforcementLearning.jl (2020).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Evolving epigenomics of immune cells at single-nucleus resolution in children en route to type 1 diabetes,10.1038/s41467-026-69923-x,https://doi.org/10.1038/s41467-026-69923-x,"Zhang, F. & Kang, H. M. popscle: A suite of population scale analysis tools for single-cell genomics data (demuxlet), https://github.com/statgen/popscle (2020).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Identification and structural characterization of anthrax toxin receptor 2 as the Clostridium perfringens NetF receptor,10.1038/s41467-026-69526-6,https://doi.org/10.1038/s41467-026-69526-6,"joelmeyerson. hole-cmm, https://github.com/joelmeyerson/hole-cmm (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Celcomen: spatial causal disentanglement for single-cell and tissue perturbation modeling,10.1038/s41467-026-69856-5,https://doi.org/10.1038/s41467-026-69856-5,"Chen, D. G. & Megas, S. github.com/stathismegas/celcomen_reproducibility: v1.0.0. (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Celcomen: spatial causal disentanglement for single-cell and tissue perturbation modeling,10.1038/s41467-026-69856-5,https://doi.org/10.1038/s41467-026-69856-5,"Megas, S., Asadollahzadeh, H. & Polanski, K. github.com/Teichlab/celcomen: v1.0.0. (2025).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Acute exercise rewires the proteomic landscape of human immune cells,10.1038/s41467-025-68101-9,https://doi.org/10.1038/s41467-025-68101-9,"Hadley Wickham, D. V., & Maximilian G. tidyr: Tidy Messy Data. R package version 1.3.1 https://github.com/tidyverse/tidyr, (2024).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Acute exercise rewires the proteomic landscape of human immune cells,10.1038/s41467-025-68101-9,https://doi.org/10.1038/s41467-025-68101-9,"Hadley Wickham, R. F., Lionel Henry, K. M., & Davis V. dplyr: A Grammar of Data Manipulation. R package version 1.1.4 https://github.com/tidyverse/dplyr, (2023).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Medicine,Contaminating plasmid sequences and disrupted vector genomes in the liver following adeno-associated virus gene therapy,10.1038/s41591-025-04073-z,https://doi.org/10.1038/s41591-025-04073-z,"Andrews, S. Redotable. GitHub https://github.com/s-andrews/redotable (2022).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Medicine,Contaminating plasmid sequences and disrupted vector genomes in the liver following adeno-associated virus gene therapy,10.1038/s41591-025-04073-z,https://doi.org/10.1038/s41591-025-04073-z,"Wick, R. Porechop. GitHub https://github.com/rrwick/Porechop (2023).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Learning data-efficient coarse-grained molecular dynamics from forces and noise,10.1038/s41467-026-70818-0,https://doi.org/10.1038/s41467-026-70818-0,"Bradbury, J. et al. JAX: Composable Transformations of Python+NumPy Programs https://github.com/jax-ml/jax (2018).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Systems acclimation to osmotic stress in zygnematophyte cells,10.1038/s41467-026-68329-z,https://doi.org/10.1038/s41467-026-68329-z,"Haas, F. B. Transdecoder, https://github.com/TransDecoder/TransDecoder/releases (2018).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Automatic optimization of flat-field corrections by evaluation and enhancement (EVEN) in multimodal optical microscopy,10.1038/s41467-025-68150-0,https://doi.org/10.1038/s41467-025-68150-0,"Schaub, N. et al. Mirkazemi M. BaSiCPy, https://github.com/peng-lab/BaSiCPy?tab=readme-ov-file. (2022).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Branched-chain amino acid specialization drove diversification within Calditenuaceae (Caldarchaeia) and enables their cultivation,10.1038/s41467-026-68859-6,https://doi.org/10.1038/s41467-026-68859-6,Seemann T. barrnap 0.9: rapid ribosomal RNA prediction. Available online at https://github.com/tseemann/barrnap (2013).,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Nature Communications,Unravelling the Ru-promoted dynamic evolution of Cobalt hydroxide during nitrate reduction towards ammonia production,10.1038/s41467-026-70531-y,https://doi.org/10.1038/s41467-026-70531-y,"vasp_raman.py. (https://github.com/raman-sc/VASP/, 2013).",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_nature.jsonl
Science,Asynchronous subunit transitions prime acetylcholine receptor activation,10.1126/science.adw1264,https://doi.org/10.1126/science.adw1264,M. van der Loo extremevalues GitHub (2025); https://github.com/markvanderloo/extremevalues.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Climate change will increase forest disturbances in Europe throughout the 21st century,10.1126/science.adx6329,https://doi.org/10.1126/science.adx6329,F. Chollet “keras” (GitHub 2015); https://github.com/fchollet/keras.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Genomic approaches to accelerate American chestnut restoration,10.1126/science.adw3225,https://doi.org/10.1126/science.adw3225,J. T. Lovell qtlTools: Data processing and plotting in association with R/qtl GitHub (2020); https://github.com/jtlovell/qtlTools.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Characterizing transport in a quantum gas by measuring Drude weights,10.1126/science.ads8327,https://doi.org/10.1126/science.ads8327,F. Møller iFluid: A MATLAB library for Thermodynamic Bethe Ansatz and Generalized Hydrodynamics Github (2024); https://github.com/integrableFluid/iFluidMatlab.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Characterizing transport in a quantum gas by measuring Drude weights,10.1126/science.ads8327,https://doi.org/10.1126/science.ads8327,M. Raissi Physics Informed Neural Networks Github (2018); https://github.com/maziarraissi/PINNs.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Synergy between regulatory elements can render cohesin dispensable for distal enhancer function,10.1126/science.adt4221,https://doi.org/10.1126/science.adt4221,R. Kolde raivokolde/pheatmap (2025); https://github.com/raivokolde/pheatmap.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,A deep-time landscape of plant cis-regulatory sequence evolution,10.1126/science.adt8983,https://doi.org/10.1126/science.adt8983,Picard: A set of command line tools (in Java) for manipulating high-throughput sequencing (HTS) data and formats such as SAM/BAM/CRAM and VCF (Broad Institute 2025); https://github.com/broadinstitute/picard.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,A small polymerase ribozyme that can synthesize itself and its complementary strand,10.1126/science.adt2760,https://doi.org/10.1126/science.adt2760,B. Bushnell BBtools; https://github.com/bbushnell/BBTools.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Did the illicit fentanyl trade experience a supply shock?,10.1126/science.aea6130,https://doi.org/10.1126/science.aea6130,K. Vangelov Data and code for “Did the illicit fentanyl trade experience a supply shock?” (2025); https://github.com/brycepardo/Fentanyl.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Evolutionary adaptation to global change reduces sustainable fisheries yields,10.1126/science.aea1341,https://doi.org/10.1126/science.aea1341,accessed from R via rgbif (https://github.com/ropensci/rgbif) on 7 September 2024.10.15468/dl.swnrpt,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Who is using AI to code? Global diffusion and impact of generative AI,10.1126/science.adz9311,https://doi.org/10.1126/science.adz9311,GitHub GitHub GraphQL API Documentation (2024); https://docs.github.com/en/graphql.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,More than mitigation: The role of forests in climate adaptation,10.1126/science.ads4361,https://doi.org/10.1126/science.ads4361,R. Hijmans terra: Spatial Data Analysis (R package version 1.7-81 2024); https://github.com/rspatial/terra.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Task learning increases information redundancy of neural responses in macaque visual cortex,10.1126/science.adw7707,https://doi.org/10.1126/science.adw7707,Smith Laboratory Spikesort (A MATLAB-based spike sorter for NEV files) Github (2024); https://github.com/SmithLabNeuro/spikesort.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,Alexandrov Lab TMB_plotter GitHub (2020); https://github.com/SigProfilerSuite/TMB_plotter.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,Broad Institute Picard Toolkit GitHub (2019); https://github.com/broadinstitute/picard.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,C. Kandoth mskcc/vcf2maf: vcf2maf v1.6 GitHub (2020); https://github.com/mskcc/vcf2maf.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,CASM-Smart-Phase GitHub (2021); https://github.com/cancerit/CASM-Smart-Phase.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,I. Martincorena Using dNdScv in a different species or assembly (2017); https://htmlpreview.github.io/?http://github.com/im3sanger/dndscv/blob/master/vignettes/buildref.html.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The oncogenome of the domestic cat,10.1126/science.ady6651,https://doi.org/10.1126/science.ady6651,J. A. Billington The-pan-cancer-oncogenomic-landscape-of-domestic-cats-reveals-shared-alterations-with-human-cancer GitHub (2025); https://github.com/team113sanger/The-pan-cancer-oncogenomic-landscape-of-domestic-cats-reveals-shared-alterations-with-human-cancer.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Evolution of error correction through a need for speed,10.1126/science.adt1275,https://doi.org/10.1126/science.adt1275,C. G. Evans rgrow v0.13.0 (2024); http://github.com/cgevans/rgrow.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,The fiscal impact of biodiversity loss and a pathway for conservation finance,10.1126/science.ady0066,https://doi.org/10.1126/science.ady0066,A. Nakhmurina D. T. Manning E. P. Fenichel Data and code for “The fiscal impact of biodiversity loss and a pathway for conservation finance.” GitHub (2026); https://github.com/AnnaNakhmurina/wns_and_conservation_finance.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,A precessing jet from an active galactic nucleus drives gas outflow from a disk galaxy,10.1126/science.adp8989,https://doi.org/10.1126/science.adp8989,D. Neill et al. Keck Cosmic Wave Imager Data Reduction Pipeline version 1.1 Astrophysics Source Code Library ascl:2301.019 (2023); https://github.com/Keck-DataReductionPipelines/KCWI_DRP/releases.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,A precessing jet from an active galactic nucleus drives gas outflow from a disk galaxy,10.1126/science.adp8989,https://doi.org/10.1126/science.adp8989,J. Bovy GalPy: A Python Library for Galactic Dynamics version 1.9 Astrophysics Source Code Library ascl:1411.008 (2025); https://github.com/jobovy/galpy/releases.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Polymerase trapping as the mechanism of H5 highly pathogenic avian influenza virus genesis,10.1126/science.adr6632,https://doi.org/10.1126/science.adr6632,A. Acevedo CirSeq version v2.1 GitHub (2018); https://github.com/ashleyacevedo/CirSeq.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science,Polymerase trapping as the mechanism of H5 highly pathogenic avian influenza virus genesis,10.1126/science.adr6632,https://doi.org/10.1126/science.adr6632,M. Funk M. Richard epiv-lab/trapped-RdRp GitHub (2025); https://github.com/epiv-lab/trapped-RdRp.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Data Science in Science,The Sensitivity of Variational Bayesian Neural Network Performance to Hyperparameters,10.1080/26941899.2026.2637296,https://doi.org/10.1080/26941899.2026.2637296,Klein N Migliorini G Winckelman T Koermer S. September 2023. Multiverse: bayesian neural networks. https://github.com/lanl/multiverse,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Data Science in Science,Explainable Machine Learning for U.S. Recessions Nowcasting: the Shapley Approach,10.1080/26941899.2025.2604336,https://doi.org/10.1080/26941899.2025.2604336,Gómez RA. 2021. sklearn-genetic-opt. https://github.com/rodrigo-arenas/Sklearn-genetic-opt. Revision f9a643a3,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Ocean Science,Characterising marine heatwaves in the Svalbard Archipelago  and surrounding seas,10.5194/os-22-587-2026,https://doi.org/10.5194/os-22-587-2026,"Vihtakari, M., Sundfjord, A., and de Steur, L.: Barents Sea ocean-current arrows modified from Eriksen et al. (2018), GitHub repository, Norwegian Polar Institute &amp;amp; Institute of Marine Research, https://github.com/MikkoVihtakari/Barents-Sea-currents (last access: 9 February 2026), 2019.  a",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science Advances,Atmospheric stability sets maximum moist heat and convection in the midlatitudes,10.1126/sciadv.aea8453,https://doi.org/10.1126/sciadv.aea8453,R. May S. Arms J. Leeman J. Chastang Siphon: A collection of Python utilities for accessing remote atmospheric and oceanic datasets (2017) https://github.com/Unidata/siphon.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science Advances,Bacterial metabolic remodeling by convergent evolution unlocks nutrient availability after a host switch,10.1126/sciadv.adw9419,https://doi.org/10.1126/sciadv.adw9419,D. J AGAT: Another Gff Analysis Toolkit to handle annotations in any GTF/GFF format (2024); https://github.com/NBISweden/AGAT.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Developmental Science,Infants’ Daily Routines Shape Opportunities for Perceptual‐Motor Exploration,10.1111/desc.70119,https://doi.org/10.1111/desc.70119,Bates D. M.Maechler B.Bolker andS.Walker.2024. “lme4: Linear Mixed‐Effects Models Using Eigen and S4.”GitHub Inc..https://github.com/lme4/lme4/.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Plant Science,Knockout of a pectate lyase in tomato increases fruit firmness and reduces foliar susceptibility to pathogens,10.1016/j.plantsci.2025.112868,https://doi.org/10.1016/j.plantsci.2025.112868,"Signorell, A., 2024. DescTools: Tools for Descriptive Statistics. R package version 0.99.57, 〈https://github.com/AndriSignorell/DescTools/〉, 〈https://andrisignorell.github.io/DescTools/〉.",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Advanced Science,Rapid Proteome‐Wide Discovery of Protein–Protein Interactions With ppIRIS,10.1002/advs.202521310,https://doi.org/10.1002/advs.202521310,"<jats:title>ABSTRACT</jats:title>
                  <jats:p>
                    Protein–protein interactions (PPIs) are central to cellular processes and host‐pathogen dynamics across all domains of life, yet comprehensive interactome mapping remains challenging at the proteome scale. Experimental approaches provide only partial coverage, while existing computational methods often lack generalizability across species or are too resource‐intensive for large‐scale screening. Here, we introduce ppIRIS (protein–protein Interaction Regression via Iterative Siamese networks), a lightweight deep learning framework that integrates evolutionary and structural embeddings to predict PPIs directly from sequence. Evaluated on multi‐species benchmarks, ppIRIS achieves state‐of‐the‐art accuracy while enabling proteome‐wide screening in minutes. Trained on curated bacterial datasets and applied to the Group A Streptococcus (GAS) proteome, ppIRIS identified functional clusters associated with virulence pathways, such as nutrient transport, stress response, and metal scavenging. Extending to cross‐species prediction, ppIRIS recovered 56.2% of known GAS‐human plasma interactions with enrichment in complement, coagulation, and protease inhibition pathways. Experimental validation confirmed novel predictions, demonstrating the applicability of ppIRIS for systematic discovery of bacterial and cross‐species PPIs. The model together with a Google Colaboratory is freely available at
                    <jats:ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://github.com/lupiochi/ppIRIS"">github.com/lupiochi/ppIRIS</jats:ext-link>
                    .
                  </jats:p>",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science Advances,"Single-cell protein activity analysis reveals aberrant myogenesis and IGF2-PI3K pathway dependencies in
                    <i>MYOD1</i>
                    -mutant rhabdomyosarcoma",10.1126/sciadv.aea6453,https://doi.org/10.1126/sciadv.aea6453,T. Tickle I. Tirosh C. Georgescu M. Brown B. Haas “inferCNV of the Trinity CTAT Project” (Klarman Cell Observatory Broad Institute of MIT and Harvard Cambridge MA USA 2019); https://github.com/broadinstitute/inferCNV.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Freshwater Science,Flow intermittence shapes fish metacommunity variability in a Neotropical ecoregion,10.1086/739934,https://doi.org/10.1086/739934,"Wei, T., and V. Simko. 2024. R package
                      corrplot:
                      Visualization of a correlation matrix. (Available fromhttps://github.com/taiyun/corrplot)",data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
Science Immunology,Single-cell profiling reveals diverse γδ T cell subsets in ulcerative colitis,10.1126/sciimmunol.adx8474,https://doi.org/10.1126/sciimmunol.adx8474,J. Arnold Analysis code for “Single-cell profiling reveals diverse γδ T cell subsets in ulcerative colitis” (2026); https://github.com/jakob-arnold/UCgdTcells.,data/metadata/incremental/2025-12-19_to_2026-03-19/crossref_science.jsonl
